uid,index,district,district_id,court,court_id,type,entry_nr,level,name,area_ha,ref_parent,male,female,total,rom_cat,grk_cat,jews,othr,get,pol,rut,oth_lng,houses,lat,lon,modern_name,osm_id,wikidata_id,modern_type,nom_status
010307,95.0,Biala,1.0,Kęty,0103,mun,7.0,parent,Kęty GO. 1896,2188.0,,2606.0,2859.0,5465.0,5107.0,10.0,343.0,5.0,137.0,5260.0,,6.0,606.0,49.882908,19.2239362,"Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",2763101.0,Q773227,town,located
010307_1,96.0,Biala,1.0,Kęty,0103,mun,7.0,ort,Czajki,,,14.0,23.0,37.0,37.0,,,,,37.0,,,3.0,49.8997222,19.2530556,"Czajki, Kuskowizna, Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3009696331.0,,neighbourhood,located
010307_2,97.0,Biala,1.0,Kęty,0103,mun,7.0,ort,Góry Północne,,,113.0,160.0,273.0,273.0,,,,,273.0,,,39.0,49.8918626,19.2491691,"Kęckie Góry Północne, Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3009720479.0,,neighbourhood,located
010307_3,98.0,Biala,1.0,Kęty,0103,mun,7.0,ort,Góry Południowe,,,161.0,169.0,330.0,330.0,,,,,330.0,,,52.0,49.8736618,19.2405035,"Kęckie Góry Południowe, Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3009720478.0,,neighbourhood,located
010307_4,99.0,Biala,1.0,Kęty,0103,mun,7.0,ort,Kęty,,,2036.0,2209.0,4245.0,3887.0,10.0,343.0,5.0,136.0,4041.0,,6.0,436.0,49.882908,19.2239362,"Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",2763101.0,Q773227,town,located
010307_5,100.0,Biala,1.0,Kęty,0103,mun,7.0,ort,Podlasy,,,282.0,298.0,580.0,580.0,,,,1.0,579.0,,,76.0,49.882908,19.2239362,"Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",2763101.0,Q773227,town,from_parent
010308,101.0,Biala,1.0,Kęty,0103,mun,8.0,parent,Kobiernice,634.0,,645.0,726.0,1371.0,1346.0,,25.0,,,1370.0,,,216.0,49.8509514,19.214703,"Kobiernice, gmina Porąbka, powiat bielski, województwo śląskie, Polska",3542076.0,Q609660,village,located
010309,102.0,Biala,1.0,Kęty,0103,mun,9.0,parent,Łęki,403.0,,354.0,398.0,752.0,745.0,,7.0,,,752.0,,,122.0,49.9532899,19.2103198,"Łęki, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3342339.0,Q8081350,village,located
010310,103.0,Biala,1.0,Kęty,0103,mun,10.0,parent,Malec,241.0,,240.0,246.0,486.0,478.0,3.0,5.0,,,486.0,,,101.0,49.920004,19.2445018,"Malec, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3369154.0,Q6742948,village,located
010311,104.0,Biala,1.0,Kęty,0103,mun,11.0,parent,Międzybrodzie Kobiernickie,738.0,,496.0,545.0,1041.0,1019.0,,22.0,,,1041.0,,,152.0,49.7874542,19.1942895,"Międzybrodzie Bialskie, gmina Czernichów, powiat żywiecki, województwo śląskie, Polska",3542099.0,Q847518,village,located
010312,105.0,Biala,1.0,Kęty,0103,mun,12.0,parent,Nowa Wieś,450.0,,374.0,386.0,760.0,755.0,,5.0,,,760.0,,,128.0,49.9067804,19.2169546,"Nowa Wieś, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3368876.0,Q1662930,village,located
010313,106.0,Biala,1.0,Kęty,0103,mun,13.0,parent,Osiek,1900.0,,1375.0,1407.0,2782.0,2753.0,,29.0,,,2775.0,,,471.0,49.944382,19.2787097,"Osiek, gmina Osiek, powiat oświęcimski, województwo małopolskie, Polska",3341191.0,Q3155423,village,located
010314,107.0,Biala,1.0,Kęty,0103,mun,14.0,parent,Pisarzowice,1281.0,,819.0,903.0,1722.0,1715.0,,7.0,,1.0,1721.0,,,199.0,49.8835716,19.145428,"Pisarzowice, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465287.0,Q7198203,village,located
010315,108.0,Biala,1.0,Kęty,0103,mun,15.0,parent,Porąbka,3260.0,,1106.0,1163.0,2269.0,2260.0,,9.0,,2.0,2267.0,,,388.0,49.8202043,19.2183595,"Porąbka, gmina Porąbka, powiat bielski, województwo śląskie, Polska",3542038.0,Q2175884,village,located
010316,109.0,Biala,1.0,Kęty,0103,mun,16.0,parent,Stara Wieś Dolna,322.0,,178.0,207.0,385.0,385.0,,,,,385.0,,,57.0,49.90857,19.11437,"Stara Wieś, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465219.0,Q3872963,village,located
010317,110.0,Biala,1.0,Kęty,0103,mun,17.0,parent,Stara Wieś Górna,422.0,,251.0,279.0,530.0,530.0,,,,,530.0,,,83.0,49.90857,19.11437,"Stara Wieś, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465219.0,Q3872963,village,located
010318,111.0,Biala,1.0,Kęty,0103,mun,18.0,parent,Wilamowice,1039.0,,743.0,976.0,1719.0,1677.0,,42.0,,1152.0,567.0,,,317.0,49.9167395,19.1524707,"Wilamowice - Wymysoü, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",2817213.0,Q948267,town,located
010319,112.0,Biala,1.0,Kęty,0103,mun,19.0,parent,Witkowice,706.0,,505.0,481.0,986.0,979.0,,7.0,,,985.0,,,160.0,49.9150924,19.2758935,"Witkowice, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3369171.0,Q8028329,village,located
010301,113.0,Biala,1.0,Kęty,0103,estate,1.0,parent,Bielany,171.0,1.0,6.0,11.0,17.0,17.0,,,,,17.0,,,4.0,49.9387217,19.2040044,"Bielany, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3368834.0,Q3725004,village,located
010302,114.0,Biala,1.0,Kęty,0103,estate,2.0,parent,Bujaków,209.0,2.0,5.0,2.0,7.0,7.0,,,,,7.0,,,2.0,49.84991,19.19367,"Bujaków, gmina Porąbka, powiat bielski, województwo śląskie, Polska",3542086.0,Q3958231,village,located
010303,115.0,Biala,1.0,Kęty,0103,estate,3.0,parent,Bulowice,561.0,3.0,55.0,77.0,132.0,121.0,,11.0,,,125.0,,,17.0,49.8773139,19.2805376,"Bulowice, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3369187.0,Q2326321,village,located
010305,116.0,Biala,1.0,Kęty,0103,estate,4.0,parent,Hecznarowice,80.0,5.0,12.0,19.0,31.0,31.0,,,,,31.0,,,5.0,49.9017812,19.1677071,"Hecznarowice, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465289.0,Q2962943,village,located
010306,117.0,Biala,1.0,Kęty,0103,estate,5.0,parent,Kańczuga,109.0,6.0,14.0,10.0,24.0,11.0,,13.0,,,24.0,,,3.0,49.882908,19.2239362,"Kęty, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",2763101.0,Q773227,town,not_found
010308,118.0,Biala,1.0,Kęty,0103,estate,6.0,parent,Kobiernice,223.0,8.0,59.0,15.0,74.0,72.0,2.0,,,,69.0,,,4.0,49.8509514,19.214703,"Kobiernice, gmina Porąbka, powiat bielski, województwo śląskie, Polska",3542076.0,Q609660,village,located
010309,119.0,Biala,1.0,Kęty,0103,estate,7.0,parent,Łęki,274.0,9.0,26.0,25.0,51.0,51.0,,,,,51.0,,,6.0,49.9532899,19.2103198,"Łęki, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3342339.0,Q8081350,village,located
010310,120.0,Biala,1.0,Kęty,0103,estate,8.0,parent,Malec,222.0,10.0,28.0,34.0,62.0,62.0,,,,,62.0,,,4.0,49.920004,19.2445018,"Malec, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3369154.0,Q6742948,village,located
010311,121.0,Biala,1.0,Kęty,0103,estate,9.0,parent,Międzybrodzie Kobiernickie,541.0,11.0,2.0,2.0,4.0,4.0,,,,,4.0,,,1.0,49.7874542,19.1942895,"Międzybrodzie Bialskie, gmina Czernichów, powiat żywiecki, województwo śląskie, Polska",3542099.0,Q847518,village,located
010312,122.0,Biala,1.0,Kęty,0103,estate,10.0,parent,Nowa Wieś,289.0,12.0,30.0,25.0,55.0,46.0,,9.0,,,55.0,,,5.0,49.9067804,19.2169546,"Nowa Wieś, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3368876.0,Q1662930,village,located
010313,123.0,Biala,1.0,Kęty,0103,estate,11.0,parent,Osiek Dolny,781.0,13.0,107.0,122.0,229.0,215.0,,7.0,7.0,30.0,189.0,,5.0,19.0,49.944382,19.2787097,"Osiek, gmina Osiek, powiat oświęcimski, województwo małopolskie, Polska",3341191.0,Q3155423,village,located
010313,124.0,Biala,1.0,Kęty,0103,estate,12.0,parent,Osiek Górny,208.0,13.0,24.0,26.0,50.0,45.0,,,5.0,,49.0,,,4.0,49.944382,19.2787097,"Osiek, gmina Osiek, powiat oświęcimski, województwo małopolskie, Polska",3341191.0,Q3155423,village,located
010314,125.0,Biala,1.0,Kęty,0103,estate,13.0,parent,Pisarzowice,119.0,14.0,85.0,77.0,162.0,152.0,,5.0,5.0,8.0,154.0,,,7.0,49.8835716,19.145428,"Pisarzowice, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465287.0,Q7198203,village,located
010316,126.0,Biala,1.0,Kęty,0103,estate,14.0,parent,Stara Wieś Dolna,138.0,16.0,19.0,28.0,47.0,47.0,,,,,47.0,,,5.0,49.90857,19.11437,"Stara Wieś, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465219.0,Q3872963,village,located
010317,127.0,Biala,1.0,Kęty,0103,estate,15.0,parent,Stara Wieś Górna,116.0,17.0,13.0,14.0,27.0,26.0,,,1.0,,27.0,,,4.0,49.90857,19.11437,"Stara Wieś, gmina Wilamowice, powiat bielski, województwo śląskie, Polska",3465219.0,Q3872963,village,located
010319,128.0,Biala,1.0,Kęty,0103,estate,16.0,parent,Witkowice,439.0,19.0,54.0,65.0,119.0,119.0,,,,,119.0,,,13.0,49.9150924,19.2758935,"Witkowice, gmina Kęty, powiat oświęcimski, województwo małopolskie, Polska",3369171.0,Q8028329,village,located
020101,129.0,Bóbrka,2.0,Bóbrka,0201,mun,1.0,parent,Bakowce,403.0,,242.0,246.0,488.0,117.0,362.0,9.0,,,98.0,390.0,,83.0,49.5411509,24.3652359,"Баківці, Бібрська міська громада, Львівський район, Львівська область, Україна",337555479.0,Q4076042,village,located
020101_1,130.0,Bóbrka,2.0,Bóbrka,0201,mun,1.0,ort,Bakowce,,,209.0,219.0,428.0,111.0,308.0,9.0,,,98.0,330.0,,74.0,49.5411509,24.3652359,"Баківці, Бібрська міська громада, Львівський район, Львівська область, Україна",337555479.0,Q4076042,village,located
020101_2,131.0,Bóbrka,2.0,Bóbrka,0201,mun,1.0,ort,Hajduczyzna,,,33.0,27.0,60.0,6.0,54.0,,,,,60.0,,9.0,49.5411509,24.3652359,"Баківці, Бібрська міська громада, Львівський район, Львівська область, Україна",337555479.0,Q4076042,village,located
020102,132.0,Bóbrka,2.0,Bóbrka,0201,mun,2.0,parent,Berteszów,358.0,,242.0,221.0,463.0,4.0,448.0,11.0,,,12.0,451.0,,79.0,49.536198,24.325714,"Бертишів, Бібрська міська громада, Львівський район, Львівська область, Україна",337555710.0,Q4085238,village,not_found
020103,133.0,Bóbrka,2.0,Bóbrka,0201,mun,3.0,parent,Bóbrka GO. 1896,1602.0,,2581.0,2734.0,5315.0,1350.0,1432.0,2500.0,33.0,3.0,4111.0,1195.0,6.0,704.0,49.6375667,24.2973942,"Бібрка, Бібрська міська громада, Львівський район, Львівська область, Україна",3725875.0,Q156808,town,located
020103_1,134.0,Bóbrka,2.0,Bóbrka,0201,mun,3.0,ort,Bóbrka,,,2425.0,2570.0,4995.0,1197.0,1276.0,2489.0,33.0,3.0,3898.0,1088.0,6.0,653.0,49.6375667,24.2973942,"Бібрка, Бібрська міська громада, Львівський район, Львівська область, Україна",3725875.0,Q156808,town,located
020103_2,135.0,Bóbrka,2.0,Bóbrka,0201,mun,3.0,ort,Szpilczyna,,,156.0,164.0,320.0,153.0,156.0,11.0,,,213.0,107.0,,51.0,49.660751,24.277563,"Шпильчина, Бібрська міська громада, Львівський район, Львівська область, Україна",4459447.0,Q4526468,village,located
020104,136.0,Bóbrka,2.0,Bóbrka,0201,mun,4.0,parent,Borusów,297.0,,158.0,136.0,294.0,10.0,272.0,12.0,,,21.0,273.0,,48.0,49.521378,24.202925,"Борусів, Ходорівська міська громада, Стрийський район, Львівська область, Україна",337556319.0,Q4094812,village,not_found
020105,137.0,Bóbrka,2.0,Bóbrka,0201,mun,5.0,parent,Bryńce Cerkiewne,355.0,,259.0,255.0,514.0,110.0,398.0,6.0,,,67.0,447.0,,86.0,49.5465245,24.2264241,"Бринці-Церковні, Ходорівська міська громада, Стрийський район, Львівська область, Україна",337555192.0,Q4097383,village,not_found
020106,138.0,Bóbrka,2.0,Bóbrka,0201,mun,6.0,parent,Bryńce Zagórne,763.0,,408.0,437.0,845.0,293.0,544.0,8.0,,,314.0,531.0,,131.0,49.549034,24.195568,"Бринці-Загірні, Ходорівська міська громада, Стрийський район, Львівська область, Україна",337554927.0,Q4097382,village,not_found
020106_1,139.0,Bóbrka,2.0,Bóbrka,0201,mun,6.0,ort,Bryńce Zagórne,,,261.0,300.0,561.0,85.0,476.0,,,,94.0,467.0,,87.0,49.549034,24.195568,"Бринці-Загірні, Ходорівська міська громада, Стрийський район, Львівська область, Україна",337554927.0,Q4097382,village,not_found
020106_2,140.0,Bóbrka,2.0,Bóbrka,0201,mun,6.0,ort,Brzezina,,,147.0,137.0,284.0,208.0,68.0,8.0,,,220.0,64.0,,44.0,49.549034,24.195568,"Бринці-Загірні, Ходорівська міська громада, Стрийський район, Львівська область, Україна",337554927.0,Q4097382,village,not_found
020107,141.0,Bóbrka,2.0,Bóbrka,0201,mun,7.0,parent,Budków,690.0,,409.0,384.0,793.0,127.0,627.0,34.0,5.0,,59.0,734.0,,111.0,49.682564,24.184078,"Будьків, Давидівська сільська громада, Львівський район, Львівська область, Україна",337549809.0,Q4098238,village,located
020108,142.0,Bóbrka,2.0,Bóbrka,0201,mun,8.0,parent,Chlebowice Wielkie,1976.0,,1237.0,1281.0,2518.0,764.0,1654.0,100.0,,,858.0,1654.0,6.0,369.0,49.628784,24.233755,"Великі Глібовичі, Бібрська міська громада, Львівський район, Львівська область, Україна",337552019.0,Q4106393,village,located
020109,143.0,Bóbrka,2.0,Bóbrka,0201,mun,9.0,parent,Choderkowce,325.0,,240.0,269.0,509.0,170.0,321.0,18.0,,,204.0,305.0,,93.0,49.5806228,24.2816647,"Ходорківці, Бібрська міська громада, Львівський район, Львівська область, Україна",337554026.0,Q4498776,village,located
020110,144.0,Bóbrka,2.0,Bóbrka,0201,mun,10.0,parent,Czyżyce,211.0,,169.0,193.0,362.0,68.0,289.0,5.0,,,73.0,289.0,,55.0,,,,,,,not_found
020111,145.0,Bóbrka,2.0,Bóbrka,0201,mun,11.0,parent,Dziewiętniki,664.0,,446.0,403.0,849.0,28.0,796.0,25.0,,1.0,7.0,841.0,,130.0,49.525295,24.273783,"Дев’ятники, Ходорівська міська громада, Стрийський район, Львівська область, Україна",337556273.0,Q4156524,village,located
020112,146.0,Bóbrka,2.0,Bóbrka,0201,mun,12.0,parent,Dźwinogród,1598.0,,983.0,1040.0,2023.0,131.0,1764.0,123.0,5.0,,105.0,1918.0,,326.0,49.732727,24.251743,"Звенигород, Давидівська сільська громада, Львівський район, Львівська область, Україна",30703130.0,Q2026890,village,located
020113,147.0,Bóbrka,2.0,Bóbrka,0201,mun,13.0,parent,Ernsdorf,,,53.0,50.0,103.0,75.0,18.0,10.0,,51.0,27.0,25.0,,11.0,49.621811,24.282881,"Благодатівка, Бібрська міська громада, Львівський район, Львівська область, Україна",337552240.0,Q4087871,village,not_found
020114,148.0,Bóbrka,2.0,Bóbrka,0201,mun,14.0,parent,Horodysławice,863.0,,568.0,620.0,1188.0,5.0,1152.0,31.0,,,31.0,1157.0,,203.0,49.75296,24.293859,"Городиславичі, Давидівська сільська громада, Львівський район, Львівська область, Україна",337546260.0,Q4145725,village,located
020115,149.0,Bóbrka,2.0,Bóbrka,0201,mun,15.0,parent,Hryniów,895.0,,434.0,463.0,897.0,55.0,769.0,44.0,29.0,6.0,122.0,769.0,,154.0,49.695503,24.274145,"Гринів, Давидівська сільська громада, Львівський район, Львівська область, Україна",337548974.0,Q4149616,village,located
020116,150.0,Bóbrka,2.0,Bóbrka,0201,mun,16.0,parent,Hucisko,,,227.0,232.0,459.0,453.0,6.0,,,,455.0,4.0,,77.0,,,,,,,not_found
020117,151.0,Bóbrka,2.0,Bóbrka,0201,mun,17.0,parent,Jatwięgi,267.0,,239.0,235.0,474.0,,461.0,13.0,,,13.0,461.0,,78.0,,,,,,,not_found
020118,152.0,Bóbrka,2.0,Bóbrka,0201,mun,18.0,parent,Kocurów,434.0,,318.0,320.0,638.0,19.0,570.0,48.0,1.0,,72.0,566.0,,114.0,49.714851,24.29318,"Коцурів, Давидівська сільська громада, Львівський район, Львівська область, Україна",337548211.0,Q4236598,village,located
020119,153.0,Bóbrka,2.0,Bóbrka,0201,mun,19.0,parent,Kołohury,385.0,,237.0,230.0,467.0,21.0,412.0,34.0,,,37.0,430.0,,78.0,49.562408,24.2791,"Кологори, Бібрська міська громада, Львівський район, Львівська область, Україна",337554605.0,Q4228097,village,not_found
020120,154.0,Bóbrka,2.0,Bóbrka,0201,mun,20.0,parent,Łanki Małe,308.0,,189.0,188.0,377.0,157.0,206.0,14.0,,,207.0,170.0,,63.0,49.635166,24.317097,"Малі Ланки, Бібрська міська громада, Львівський район, Львівська область, Україна",337551509.0,Q4278651,village,located
020121,155.0,Bóbrka,2.0,Bóbrka,0201,mun,21.0,parent,Łany,760.0,,553.0,544.0,1097.0,321.0,733.0,37.0,6.0,17.0,298.0,782.0,,175.0,49.601551,24.29318,"Лани, Бібрська міська громада, Львівський район, Львівська область, Україна",337553068.0,Q4254101,village,located
020121_1,156.0,Bóbrka,2.0,Bóbrka,0201,mun,21.0,ort,Hajduczyzna,,,65.0,73.0,138.0,52.0,86.0,,,5.0,37.0,96.0,,25.0,49.601551,24.29318,"Лани, Бібрська міська громада, Львівський район, Львівська область, Україна",337553068.0,Q4254101,village,located
020121_2,157.0,Bóbrka,2.0,Bóbrka,0201,mun,21.0,ort,Hanczarów,,,83.0,84.0,167.0,19.0,140.0,8.0,,,15.0,152.0,,28.0,49.614788,24.309696,"Гончарів, Бібрська міська громада, Львівський район, Львівська область, Україна",337552533.0,Q4143253,village,located
020121_3,158.0,Bóbrka,2.0,Bóbrka,0201,mun,21.0,ort,Łany,,,405.0,387.0,792.0,250.0,507.0,29.0,6.0,12.0,246.0,534.0,,122.0,49.601551,24.29318,"Лани, Бібрська міська громада, Львівський район, Львівська область, Україна",337553068.0,Q4254101,village,located
020122,159.0,Bóbrka,2.0,Bóbrka,0201,mun,22.0,parent,Łopuszna,721.0,,307.0,310.0,617.0,13.0,587.0,17.0,,,10.0,607.0,,99.0,49.654167,24.146246,"Лопушна, Бібрська міська громада, Львівський район, Львівська область, Україна",337550564.0,Q4266903,village,located
020122_1,160.0,Bóbrka,2.0,Bóbrka,0201,mun,22.0,ort,Łopuszna,,,290.0,295.0,585.0,13.0,555.0,17.0,,,10.0,575.0,,95.0,49.654167,24.146246,"Лопушна, Бібрська міська громада, Львівський район, Львівська область, Україна",337550564.0,Q4266903,village,located
020122_2,161.0,Bóbrka,2.0,Bóbrka,0201,mun,22.0,ort,Mielniki,,,17.0,15.0,32.0,,32.0,,,,,32.0,,4.0,49.6430881,24.1568763,"Мельники, Лопушна, Бібрська міська громада, Львівський район, Львівська область, Україна",4395821567.0,,isolated_dwelling,located
020123,162.0,Bóbrka,2.0,Bóbrka,0201,mun,23.0,parent,Lubeszka,543.0,,344.0,352.0,696.0,50.0,633.0,13.0,,,20.0,676.0,,106.0,49.585419,24.39617,"Любешка, Бібрська міська громада, Львівський район, Львівська область, Україна",337553742.0,Q4271460,village,located
020123_1,163.0,Bóbrka,2.0,Bóbrka,0201,mun,23.0,ort,Lubeszka,,,316.0,320.0,636.0,50.0,573.0,13.0,,,20.0,616.0,,98.0,49.585419,24.39617,"Любешка, Бібрська міська громада, Львівський район, Львівська область, Україна",337553742.0,Q4271460,village,located
020123_2,164.0,Bóbrka,2.0,Bóbrka,0201,mun,23.0,ort,Ploskie,,,28.0,32.0,60.0,,60.0,,,,,60.0,,8.0,49.585419,24.39617,"Любешка, Бібрська міська громада, Львівський район, Львівська область, Україна",337553742.0,Q4271460,village,from_parent
020124,165.0,Bóbrka,2.0,Bóbrka,0201,mun,24.0,parent,Mikołajów,320.0,,446.0,462.0,908.0,24.0,565.0,314.0,5.0,,325.0,583.0,,135.0,49.75811,24.344669,"Миколаїв, Давидівська сільська громада, Львівський район, Львівська область, Україна",337546044.0,Q4320192,village,located
020125,166.0,Bóbrka,2.0,Bóbrka,0201,mun,25.0,parent,Mühlbach,,,102.0,100.0,202.0,185.0,8.0,9.0,,116.0,78.0,7.0,,31.0,49.6375667,24.2973942,"Бібрка, Бібрська міська громада, Львівський район, Львівська область, Україна",3725875.0,Q156808,town,located
020126,167.0,Bóbrka,2.0,Bóbrka,0201,mun,26.0,parent,Olchowiec,431.0,,239.0,254.0,493.0,20.0,444.0,23.0,6.0,,32.0,461.0,,76.0,49.637764,24.177404,"Вільховець, Бібрська міська громада, Львівський район, Львівська область, Україна",337551528.0,Q4334246,village,located
020127,168.0,Bóbrka,2.0,Bóbrka,0201,mun,27.0,parent,Pietniczany,476.0,,200.0,183.0,383.0,89.0,276.0,18.0,,2.0,80.0,301.0,,67.0,49.563843,24.309895,"П’ятничани, Бібрська міська громада, Львівський район, Львівська область, Україна",337554592.0,Q4385982,village,located
020128,169.0,Bóbrka,2.0,Bóbrka,0201,mun,28.0,parent,Podhorodyszcze,701.0,,568.0,558.0,1126.0,29.0,1042.0,55.0,,,82.0,1044.0,,182.0,49.6989412,24.3254884,"Підгородище, Бібрська міська громада, Львівський район, Львівська область, Україна",337548863.0,Q4367423,village,not_found
