id,hierarchy,galil,kahal,name,settlement_type,pop,year,region,modern_name,viv,pow,geocode,olat,olon,kahal_id,subunit,lat,lon,display_name,osm_id,wikidata_id,name_he,name_sim,match_status,confidence
109.0,,Rus,Krasne,Perohow,village,6.0,1765.0,BRT,Pyrohiv,Bracław,Bracław,BRC_KRASNE,48.90648,28.48187,289.0,,48.90667,28.479309,"Пирогів, Тиврівська селищна громада, Вінницький район, Вінницька область, Україна",4819387.0,Q4363365,,1.0,matched_nominatim_modern,high
110.0,,Rus,Krasne,Rachny Polowe,village,13.0,1765.0,BRT,Rakhny-Polovi,Bracław,Bracław,BRC_KRASNE,48.91118,28.51259,289.0,,48.912159,28.509871,"Рахни-Польові, Вінницька область, Україна",337580457.0,Q4391213,,0.72,matched_db_api,medium
111.0,,Rus,Krasne,Rapaicha,village,5.0,1765.0,BRT,Rapaicha,Bracław,Bracław,BRC_KRASNE,,,289.0,,,,,,,,,no_coords,none
112.0,,Rus,Krasne,Czeremoszna,village,5.0,1765.0,BRT,Cheremoshne,Bracław,Bracław,BRC_KRASNE,48.9553,28.41747,289.0,,48.952332,28.421289,"Черемошне, Вінницька область, Україна",337579162.0,Q4512743,,0.727,matched_db_api,medium
113.0,,Rus,Krasne,Iwankowce,village,7.0,1765.0,BRT,Ivankivtsi,Bracław,Bracław,BRC_KRASNE,48.9605,28.38469,289.0,,48.960911,28.386271,"Іванківці, Тиврівська селищна громада, Вінницький район, Вінницька область, 23326, Україна",4844814.0,Q4195848,,1.0,matched_nominatim_modern,high
114.0,,Rus,Krasne,Sutyska,village,9.0,1765.0,BRT,Sutysky,Bracław,Bracław,BRC_KRASNE,49.03901,28.41956,289.0,,49.03901,28.41956,,,,,,reverted_to_original,medium
115.0,,Rus,Krasne,"Rososze, Przedmieście Krasniańskie",city,11.0,1765.0,BRT,"Rososze, Przedmieście Krasniańskie",Bracław,Bracław,BRC_KRASNE,,,289.0,,,,,,,,,no_coords,none
116.0,,Rus,Krasne,"Szwaczówka, Przedmieście Krasniańskie",city,7.0,1765.0,BRT,"Szwaczówka, Przedmieście Krasniańskie",Bracław,Bracław,BRC_KRASNE,,,289.0,,,,,,,,,no_coords,none
118.0,1.0,Rus,Tomaszpol,Tomaszpol,city,446.0,1765.0,BRT,Tomashpil,Bracław,Bracław,BRC_TOMASZPOL,48.53695,28.51295,290.0,,48.5487589,28.5188146,"Томашпіль, Томашпільська селищна громада, Тульчинський район, Вінницька область, 24200, Україна",337594569.0,Q2641624,,1.0,matched_nominatim,medium
119.0,,Rus,Tomaszpol,Hołowo Rusawa,village,15.0,1765.0,BRT,Golovarusava,Bracław,Bracław,BRC_TOMASZPOL,48.64651,28.51682,290.0,,,,,,,,,not_found,medium
120.0,,Rus,Tomaszpol,Pienkowka,village,10.0,1765.0,BRT,Penkivka,Bracław,Bracław,BRC_TOMASZPOL,48.57829,28.42537,290.0,,48.580479,28.42275,"Пеньківка, Вінницька область, Україна",396720005.0,Q4348710,,0.824,matched_db_api,medium
121.0,,Rus,Tomaszpol,Antonowka,village,13.0,1765.0,BRT,Antonivka,Bracław,Bracław,BRC_TOMASZPOL,48.53093,28.43095,290.0,,48.538937,28.424288,"Антонівка, Вінницька область, Україна",337594930.0,Q4067493,,0.889,matched_db_api,medium
122.0,,Rus,Tomaszpol,Widły,village,11.0,1765.0,BRT,Vyla,Bracław,Bracław,BRC_TOMASZPOL,48.49603,28.43747,290.0,,48.498665,28.436609,"Вила, Вінницька область, Україна",387517274.0,Q335950,,0.667,matched_db_api,medium
123.0,,Rus,Tomaszpol,Rusawka,village,16.0,1765.0,BRT,Rusava,Bracław,Bracław,BRC_TOMASZPOL,48.47752,28.44402,290.0,,48.46859,28.45219,"Томашпільська селищна громада, Вінницька область, Україна",337597419.0,Q4400203,,0.769,matched_db_api,medium
124.0,,Rus,Tomaszpol,Ihnatkow,village,12.0,1765.0,BRT,Hnatkiv,Bracław,Bracław,BRC_TOMASZPOL,48.44822,28.49185,290.0,,48.450726,28.484282,"Гнатків, Вінницька область, Україна",337598051.0,Q4140584,,0.8,matched_db_api,medium
125.0,,Rus,Tomaszpol,Kaczkowka,village,8.0,1765.0,BRT,Kachkivka,Bracław,Bracław,BRC_TOMASZPOL,48.28445,28.46377,290.0,,,,,,,,,not_found,low
127.0,1.0,Rus,Miastkowka,Miastkowka,city,604.0,1765.0,BRT,Horodkivka,Bracław,Bracław,BRC_MIASTKOWKA,48.37714,28.6876,291.0,,48.3805801,28.6870061,Городківка,337600427.0,Q2064434,,1.0,matched_refined,high
128.0,,Rus,Miastkowka,Dachtalia,village,12.0,1765.0,BRT,Dakhtaliia,Bracław,Bracław,BRC_MIASTKOWKA,48.39582,28.57745,291.0,,48.3967078,28.5779943,Дахталія,337600188.0,Q4155363,,1.0,matched_cluster_fix,high
129.0,,Rus,Miastkowka,Netrebowka,village,3.0,1765.0,BRT,Netrebivka,Bracław,Bracław,BRC_MIASTKOWKA,48.41039,28.54678,291.0,,48.4082422,28.5447997,Нетребівка,337599390.0,Q4317942,,1.0,matched_cluster_fix,high
130.0,,Rus,Miastkowka,Jałaniec,village,9.0,1765.0,BRT,Yalanets,Bracław,Bracław,BRC_MIASTKOWKA,48.37992,28.49178,291.0,,48.385757,28.488306,Яланець,337600367.0,Q4537396,,1.0,matched_cluster_fix,high
131.0,,Rus,Miastkowka,Werbka,village,7.0,1765.0,BRT,Verbka,Bracław,Bracław,BRC_MIASTKOWKA,48.28861,28.56858,291.0,,48.288841,28.568348,Вербка,337603806.0,Q4107420,,1.0,matched_cluster_fix,high
132.0,,Rus,Miastkowka,Dżugastra,village,9.0,1765.0,BRT,Dzhuhastra,Bracław,Bracław,BRC_MIASTKOWKA,48.33938,28.63981,291.0,,48.342373,28.639275,"Джугастра, Городківська сільська громада, Тульчинський район, Вінницька область, 24620, Україна",289087562.0,Q619564,,0.947,matched_nominatim,high
133.0,,Rus,Miastkowka,Olszanka,village,13.0,1765.0,BRT,Vilshanka,Bracław,Bracław,BRC_MIASTKOWKA,48.25508411,28.6259079,291.0,,48.24852,28.63072,Вільшанка,337605426.0,Q4334397,,1.0,matched_cluster_fix,high
134.0,,Rus,Miastkowka,Chrestyscza,village,8.0,1765.0,BRT,Chrestyscza,Bracław,Bracław,BRC_MIASTKOWKA,,,291.0,,,,,,,,,no_coords,none
135.0,,Rus,Miastkowka,Stawki,village,10.0,1765.0,BRT,Stavky,Bracław,Bracław,BRC_MIASTKOWKA,48.26271,28.88093,291.0,,48.263969,28.88168,"Ставки, Вінницька область, Україна",337604898.0,Q4438951,,0.833,matched_db_api,medium
136.0,,Rus,Miastkowka,Piszczanka,village,7.0,1765.0,BRT,Pishchanka,Bracław,Bracław,BRC_MIASTKOWKA,48.21249,28.88056,291.0,,48.2077558,28.8864581,"Піщанка, Вінницька область, Україна",337656281.0,Q2473540,,0.952,matched_db_api,high
137.0,,Rus,Miastkowka,Rudnicka,village,18.0,1765.0,BRT,Rudnytske,Bracław,Bracław,BRC_MIASTKOWKA,48.25416974,29.00115967,291.0,,48.2571,28.9349,"Рудниця, Вінницька область, Україна",337605172.0,Q2473553,,0.933,matched_db_api,high
138.0,,Rus,Miastkowka,Wałowiec,village,16.0,1765.0,BRT,Volovaya,Bracław,Bracław,BRC_MIASTKOWKA,48.15546,28.66252,291.0,,,,,,,,,not_found,medium
139.0,,Rus,Miastkowka,Popieluchi,village,9.0,1765.0,BRT,Popeliukhy,Bracław,Bracław,BRC_MIASTKOWKA,48.21579,28.97181,291.0,,,,,,,,,not_found,medium
140.0,,Rus,Miastkowka,Krzykliwska Słoboda,village,4.0,1765.0,BRT,Kriklivets,Bracław,Bracław,BRC_MIASTKOWKA,48.31667,28.98333,291.0,,48.321651,28.98056,"Крикливець, Крижопільська селищна громада, Тульчинський район, Вінницька область, 24641, Україна",337602592.0,Q4241009,,1.0,matched_nominatim_modern,high
141.0,,Rus,Miastkowka,Krzykliwiec,village,12.0,1765.0,BRT,Kryklyvets,Bracław,Bracław,BRC_MIASTKOWKA,48.3208,28.98154,291.0,,48.321651,28.98056,"Крикливець, Вінницька область, Україна",337602592.0,Q4241009,,0.7,matched_db_api,medium
142.0,,Rus,Miastkowka,Żabokrzycz,village,41.0,1765.0,BRT,Zhabokrych,Bracław,Bracław,BRC_MIASTKOWKA,48.38498618,28.99909973,291.0,,48.3832397,29.0006939,"Жабокрич, Крижопільська селищна громада, Тульчинський район, Вінницька область, 24640, Україна",337600397.0,Q4177731,ז'בוקריץ',1.0,matched_nominatim,high
143.0,,Rus,Miastkowka,Lewkow,village,9.0,1765.0,BRT,Levkiv,Bracław,Bracław,BRC_MIASTKOWKA,48.43751,29.06444,291.0,,,,,,,,,not_found,medium
144.0,,Rus,Miastkowka,Sokołowka,village,26.0,1765.0,BRT,Sokolivka,Bracław,Bracław,BRC_MIASTKOWKA,48.44085,28.99771,291.0,,48.4416223,28.9962266,"Соколівка, Крижопільська селищна громада, Тульчинський район, Вінницька область, 24635, Україна",337598470.0,Q4427323,,1.0,matched_nominatim,high
145.0,,Rus,Miastkowka,Szarapanowka,village,28.0,1765.0,BRT,Sharapanivka,Bracław,Bracław,BRC_MIASTKOWKA,48.49339,28.88071,291.0,,48.4928606,28.8821987,"Шарапанівка, Вінницька область, Україна",337596615.0,Q4520419,,0.833,matched_db_api,medium
146.0,,Rus,Miastkowka,Czobotarki,village,8.0,1765.0,BRT,Zhabokrych,Bracław,Bracław,BRC_MIASTKOWKA,48.38284,29.00683,291.0,,48.4282529,28.9009091,"Заболотне, Вінницька область, Україна",337598792.0,Q4182521,,0.8,matched_db_api,medium
147.0,,Rus,Miastkowka,Tarnawka,village,9.0,1765.0,BRT,Ternivka,Bracław,Bracław,BRC_MIASTKOWKA,48.39432,28.90156,291.0,,48.389622,28.899191,"Тернівка, Вінницька область, Україна",337600281.0,Q4456019,,0.625,matched_db_api,medium
148.0,,Rus,Miastkowka,Zielinianka,village,14.0,1765.0,BRT,Zelenianka,Bracław,Bracław,BRC_MIASTKOWKA,48.34352,28.87739,291.0,,48.3463494,28.876485,"Зеленянка, Вінницька область, Україна",337601447.0,Q4190476,,0.857,matched_db_api,medium
149.0,,Rus,Miastkowka,Characzkowka,village,16.0,1765.0,BRT,Hariachkivka,Bracław,Bracław,BRC_MIASTKOWKA,48.32784,28.74849,291.0,,48.3358,28.750473,"Гарячківка, Вінницька область, Україна",337601839.0,Q4146347,,0.667,matched_db_api,medium
150.0,,Rus,Miastkowka,Wysoka Grobla,village,6.0,1765.0,BRT,Vysoka Hreblia,Bracław,Bracław,BRC_MIASTKOWKA,48.3966,28.70081,291.0,,48.397331,28.699322,"Висока Гребля, Вінницька область, Україна",337600107.0,Q4129262,,0.759,matched_db_api,medium
152.0,1.0,Rus,Cekinowka,Cekinowka,city,187.0,1765.0,BRT,Tsekynivka,Bracław,Bracław,BRC_CEKINOWKA,48.15331,28.31719,292.0,,48.153152,28.317617,"Цекинівка, Вінницька область, Україна",337657910.0,Q4503709,,0.778,matched_db_api,medium
153.0,,Rus,Cekinowka,Kosnica,village,4.0,1765.0,BRT,Velyka Kisnytsia,Bracław,Bracław,BRC_CEKINOWKA,48.13539,28.44334,292.0,,,,,,,,,not_found,medium
154.0,,Rus,Cekinowka,Gruszka,village,15.0,1765.0,BRT,Hrabarivka,Bracław,Bracław,BRC_CEKINOWKA,48.11224519,28.56754303,292.0,,,,,,,,,not_found,medium
155.0,,Rus,Cekinowka,Tryboszowka,village,12.0,1765.0,BRT,Trybusivka,Bracław,Bracław,BRC_CEKINOWKA,48.18642,28.65272,292.0,,,,,,,,,not_found,medium
156.0,,Rus,Cekinowka,Kietrosy,village,9.0,1765.0,BRT,Dovzhok,Bracław,Bracław,BRC_CEKINOWKA,48.23966,28.52579,292.0,,48.237263,28.517719,"Довжок, Вінницька область, Україна",337605785.0,Q4164880,,0.8,matched_db_api,medium
157.0,,Rus,Cekinowka,Podlesowka,village,7.0,1765.0,BRT,Pidlisivka,Bracław,Bracław,BRC_CEKINOWKA,48.23966,28.47688,292.0,,48.2375275,28.4780194,"Підлісівка, Ямпільська міська громада, Могилів-Подільський район, Вінницька область, 24542, Україна",337605950.0,Q4367783,,1.0,matched_nominatim,high
158.0,,Rus,Cekinowka,Jankułow,village,3.0,1765.0,BRT,Ivankiv,Bracław,Bracław,BRC_CEKINOWKA,48.21102,28.37506,292.0,,48.2136405,28.3787769,"Іванків, Ямпільська міська громада, Могилів-Подільський район, Вінницька область, 24540, Україна",337655934.0,Q4195808,,1.0,matched_nominatim_modern,high
160.0,1.0,Rus,Czeczelnik,Czeczelnik,city,485.0,1765.0,BRT,Chechelnyk,Bracław,Bracław,BRC_CZERNIOWCE,48.21517966,29.3625927,293.0,,48.2126987,29.3598689,"Чечельник, Чечельницька селищна громада, Гайсинський район, Вінницька область, 24800-24804, Україна",246046839.0,Q1721808,,1.0,matched_nominatim,high
161.0,,Rus,Czeczelnik,Nowe Miasto,city,60.0,1765.0,BRT,Olhopil,Bracław,Bracław,BRC_CZERNIOWCE,48.18577,29.49499,293.0,,48.184544,29.486103,"Ольгопіль, Ольгопільська сільська громада, Гайсинський район, Вінницька область, 24830, Україна",337657024.0,Q393307,,1.0,matched_nominatim_modern,high
162.0,,Rus,Czeczelnik,Rohuzna,village,9.0,1765.0,BRT,Rohizka,Bracław,Bracław,BRC_CZERNIOWCE,48.24622549,29.44164276,293.0,,48.2475039,29.444017,"Рогізка, Вінницька область, Україна",337605564.0,Q4395607,,0.714,matched_db_api,medium
163.0,,Rus,Czeczelnik,Demowka,village,25.0,1765.0,BRT,Demivka,Bracław,Bracław,BRC_CZERNIOWCE,48.14547243,29.57622528,293.0,,48.155128,29.571421,"Демівка, Вінницька область, Україна",337657928.0,Q4157633,,0.857,matched_db_api,medium
164.0,,Rus,Czeczelnik,Słoboda Demowska,village,6.0,1765.0,BRT,Demivka,Bracław,Bracław,BRC_CZERNIOWCE,48.14547243,29.57622528,293.0,,48.155128,29.571421,"Демівка, Ольгопільська сільська громада, Гайсинський район, Вінницька область, 24832, Україна",337657928.0,Q4157633,,1.0,matched_nominatim_modern,high
165.0,,Rus,Czeczelnik,Lubomirka,village,20.0,1765.0,BRT,Liubomyrka,Bracław,Bracław,BRC_CZERNIOWCE,48.13344436,29.51322556,293.0,,48.134639,29.5141558,"Любомирка, Ольгопільська сільська громада, Гайсинський район, Вінницька область, 24833, Україна",337658620.0,Q7232760,,0.947,matched_nominatim,high
166.0,,Rus,Czeczelnik,Matyiowka,village,12.0,1765.0,BRT,Stratiivka,Bracław,Bracław,BRC_CZERNIOWCE,48.14111974,29.41623688,293.0,,48.142323,29.431952,"Стратіївка, Вінницька область, Україна",337658472.0,Q4443430,,0.6,matched_db_api,medium
167.0,,Rus,Czeczelnik,Popowa Grobla,village,21.0,1765.0,BRT,Popova Hreblia,Bracław,Bracław,BRC_CZERNIOWCE,48.12994996,29.29761887,293.0,,48.13591,29.30191,"Попова Гребля, Вінницька область, Україна",337658659.0,Q4512036,,0.815,matched_db_api,medium
168.0,,Rus,Czeczelnik,Rozboyna,village,11.0,1765.0,BRT,Stratiivka,Bracław,Bracław,BRC_CZERNIOWCE,48.13998,29.42608,293.0,,48.142323,29.431952,"Стратіївка, Ольгопільська сільська громада, Гайсинський район, Вінницька область, 24831, Україна",337658472.0,Q4443430,,1.0,matched_nominatim_modern,high
169.0,,Rus,Czeczelnik,Łuh,village,17.0,1765.0,BRT,Staro-Lug,Bracław,Bracław,BRC_CZERNIOWCE,48.21437897,29.14089203,293.0,,,,,,,,,not_found,low
170.0,,Rus,Czeczelnik,Werbka,village,46.0,1765.0,BRT,Verbka,Bracław,Bracław,BRC_CZERNIOWCE,48.21460774,29.27616119,293.0,,48.215561,29.278219,"Вербка, Вінницька область, Україна",1092127549.0,Q4107426,,0.833,matched_db_api,medium
171.0,,Rus,Czeczelnik,Biały Kamień,village,5.0,1765.0,BRT,Bilyi Kamin,Bracław,Bracław,BRC_CZERNIOWCE,48.26491251,29.37675476,293.0,,48.2670748,29.3740317,"Білий Камінь, Вінницька область, Україна",337604916.0,Q4083074,,0.87,matched_db_api,medium
172.0,,Rus,Czeczelnik,Sawranka,village,7.0,1765.0,BRT,Sarazhinka,Bracław,Bracław,BRC_CZERNIOWCE,48.08834,29.44918,293.0,,48.0860801,29.4489546,"Саражинка, Одеська область, Україна",1107804200.0,Q4408274,,0.824,matched_db_api,medium
174.0,1.0,Rus,Raszkow,Raszkow,city,103.0,1765.0,BRT,Oleksiivka,Bracław,Bracław,BRC_RASZKOW,47.95061559,28.8236618,294.0,,47.9500431,28.8303236,"Рашков, Районул Каменка / Каменский район / Кам'янський район, Unitățile administrativ-teritoriale din stînga Nistrului, Нистрения / Приднестровье / Придністров'я, Moldova",19015114.0,Q20858803,,1.0,matched_nominatim,high
175.0,,Rus,Raszkow,Podeyna,village,6.0,1765.0,BRT,Zahnitkiv,Bracław,Bracław,BRC_RASZKOW,47.99279375,28.77559662,294.0,,47.9964304,28.7724797,"Подойма, Районул Каменка / Каменский район / Кам'янський район, Нистрения / Приднестровье / Придністров'я, Moldova",278775845.0,Q2457255,,0.714,matched_db_api,medium
176.0,,Rus,Raszkow,Podeymica,village,3.0,1765.0,BRT,Zahnitkiv,Bracław,Bracław,BRC_RASZKOW,47.99991581,28.74555588,294.0,,48.0008812,28.7518097,"Подоймица, Районул Каменка / Каменский район / Кам'янський район, Нистрения / Приднестровье / Придністров'я, Moldova",278775843.0,Q11166454,,0.778,matched_db_api,medium
177.0,,Rus,Raszkow,Kamienka,village,9.0,1765.0,BRT,Bolhan,Bracław,Bracław,BRC_RASZKOW,48.03149376,28.69972229,294.0,,48.0321816,28.7042359,"Каменка, Районул Каменка / Каменский район / Кам'янський район, Нистрения / Приднестровье / Придністров'я, Moldova",278775848.0,Q2021260,,0.933,matched_db_api,high
178.0,,Rus,Raszkow,Kuzmin,village,7.0,1765.0,BRT,Volovaya,Bracław,Bracław,BRC_RASZKOW,48.09327312,28.62977028,294.0,,48.0939291,28.6345618,Кузьмин,278775866.0,Q1994067,,1.0,matched_cluster_fix,medium
179.0,,Rus,Raszkow,Chrustowa,village,11.0,1765.0,BRT,Bolhan,Bracław,Bracław,BRC_RASZKOW,48.10662881,28.73096466,294.0,,48.1125537,28.7351497,"Хрустовая, Районул Каменка / Каменский район / Кам'янський район, Нистрения / Приднестровье / Придністров'я, Moldova",278775855.0,Q2457195,,0.9,matched_db_api,high
180.0,,Rus,Raszkow,Bułhany,village,6.0,1765.0,BRT,Bolhan,Bracław,Bracław,BRC_RASZKOW,48.14373,28.73097,294.0,,48.1527078,28.7404347,"Болган, Вінницька область, Україна",337658388.0,Q335694,,0.769,matched_db_api,medium
181.0,,Rus,Raszkow,Kukuły,village,17.0,1765.0,BRT,Kukuly,Bracław,Bracław,BRC_RASZKOW,48.16997,28.74935,294.0,,48.1809378,28.7513028,"Кукули, Студенянська сільська громада, Тульчинський район, Вінницька область, 24713, Україна",337656912.0,Q281980,,1.0,matched_nominatim,high
182.0,,Rus,Raszkow,Dimitraszkowka,village,11.0,1765.0,BRT,Dmytrashkivka,Bracław,Bracław,BRC_RASZKOW,48.19848,28.77362,294.0,,48.190151,28.77113,"Дмитрашківка, Вінницька область, Україна",337656764.0,Q236963,,0.815,matched_db_api,medium
